subj_idx,task,condition,stimulus,subject_answered,response,rt
s03,visual,incongruent,slow,slow,1.0,0.717
s03,visual,incongruent,slow,fast,0.0,0.725
s03,visual,congruent,fast,slow,0.0,0.745
s03,visual,incongruent,slow,fast,0.0,0.86
s03,visual,incongruent,slow,slow,1.0,0.709
s03,visual,control,fast,fast,1.0,1.076
s03,visual,congruent,slow,slow,1.0,1.036
s03,visual,control,fast,fast,1.0,1.112
s03,visual,incongruent,slow,slow,1.0,0.98
s03,visual,control,slow,fast,0.0,0.916
s03,visual,incongruent,fast,slow,0.0,0.904
s03,visual,congruent,fast,slow,0.0,0.836
s03,visual,control,fast,fast,1.0,1.024
s03,visual,congruent,slow,fast,0.0,1.091
s03,visual,control,slow,slow,1.0,0.872
s03,visual,congruent,slow,fast,0.0,1.168
s03,visual,congruent,fast,fast,1.0,0.876
s03,visual,congruent,slow,slow,1.0,1.136
s03,visual,congruent,fast,fast,1.0,0.8
s03,visual,congruent,slow,fast,0.0,0.688
s03,visual,congruent,slow,fast,0.0,1.08
s03,visual,control,slow,fast,0.0,0.76
s03,visual,incongruent,slow,fast,0.0,0.996
s03,visual,incongruent,fast,fast,1.0,1.167
s03,visual,control,slow,fast,0.0,0.74
s03,visual,congruent,fast,slow,0.0,0.829
s03,visual,control,fast,fast,1.0,0.735
s03,visual,congruent,slow,slow,1.0,0.823
s03,visual,congruent,slow,slow,1.0,1.037
s03,visual,control,slow,fast,0.0,0.884
s03,visual,control,slow,fast,0.0,0.967
s03,visual,incongruent,fast,slow,0.0,1.184
s03,visual,congruent,fast,fast,1.0,0.741
s03,visual,control,slow,fast,0.0,1.64
s03,visual,congruent,fast,fast,1.0,0.992
s03,visual,incongruent,slow,fast,0.0,1.303
s03,visual,congruent,fast,fast,1.0,0.867
s03,visual,congruent,slow,slow,1.0,0.76
s03,visual,incongruent,slow,fast,0.0,0.956
s03,visual,congruent,fast,fast,1.0,1.047
s03,visual,incongruent,fast,slow,0.0,0.964
s03,visual,congruent,fast,fast,1.0,0.964
s03,visual,congruent,slow,fast,0.0,0.983
s03,visual,incongruent,slow,slow,1.0,0.971
s03,visual,congruent,slow,slow,1.0,1.116
s03,visual,incongruent,fast,fast,1.0,1.119
s03,visual,control,slow,slow,1.0,0.848
s03,visual,congruent,fast,fast,1.0,0.984
s03,visual,control,fast,slow,0.0,1.053
s03,visual,control,slow,fast,0.0,1.192
s03,visual,control,slow,fast,0.0,1.215
s03,visual,control,fast,slow,0.0,0.879
s03,visual,control,slow,fast,0.0,1.003
s03,visual,control,slow,slow,1.0,0.981
s03,visual,incongruent,fast,fast,1.0,0.903
s03,visual,incongruent,fast,slow,0.0,1.169
s03,visual,control,fast,fast,1.0,0.996
s03,visual,incongruent,fast,fast,1.0,1.247
s03,visual,congruent,fast,fast,1.0,1.089
s03,visual,control,fast,slow,0.0,0.743
s03,visual,control,fast,fast,1.0,1.067
s03,visual,incongruent,fast,slow,0.0,1.055
s03,visual,congruent,fast,slow,0.0,1.307
s03,visual,incongruent,slow,fast,0.0,1.136
s03,visual,incongruent,slow,fast,0.0,0.991
s03,visual,incongruent,fast,slow,0.0,0.855
s03,visual,incongruent,slow,fast,0.0,0.724
s03,visual,control,slow,fast,0.0,1.088
s03,visual,incongruent,slow,slow,1.0,0.931
s03,visual,control,slow,fast,0.0,1.287
s03,visual,incongruent,fast,slow,0.0,0.991
s03,visual,control,fast,fast,1.0,0.942
s03,visual,incongruent,fast,slow,0.0,1.122
s03,visual,incongruent,slow,fast,0.0,0.704
s03,visual,control,slow,slow,1.0,0.984
s03,visual,congruent,fast,slow,0.0,1.027
s03,visual,incongruent,fast,fast,1.0,0.843
s03,visual,control,fast,fast,1.0,0.862
s03,visual,congruent,slow,slow,1.0,0.928
s03,visual,control,slow,slow,1.0,0.979
s03,visual,congruent,fast,fast,1.0,0.943
s03,visual,congruent,slow,slow,1.0,0.776
s03,visual,congruent,slow,slow,1.0,0.811
s03,visual,control,fast,fast,1.0,0.787
s03,visual,congruent,fast,fast,1.0,0.704
s03,visual,control,fast,fast,1.0,0.648
s03,visual,control,slow,fast,0.0,0.709
s03,visual,incongruent,slow,fast,0.0,0.861
s03,visual,incongruent,fast,fast,1.0,0.741
s03,visual,incongruent,slow,slow,1.0,0.683
s03,visual,incongruent,fast,fast,1.0,0.955
s03,visual,congruent,fast,fast,1.0,0.848
s03,visual,incongruent,fast,slow,0.0,0.727
s03,visual,incongruent,slow,fast,0.0,0.663
s03,visual,incongruent,fast,fast,1.0,0.865
s03,visual,control,fast,fast,1.0,0.844
s03,visual,control,slow,slow,1.0,0.784
s03,visual,incongruent,fast,fast,1.0,0.78
s03,visual,incongruent,fast,fast,1.0,0.819
s03,visual,congruent,slow,fast,0.0,0.815
s03,visual,control,fast,slow,0.0,0.767
s03,visual,control,fast,fast,1.0,0.712
s03,visual,congruent,fast,fast,1.0,0.979
s03,visual,control,fast,fast,1.0,0.815
s03,visual,incongruent,slow,slow,1.0,0.716
s03,visual,congruent,slow,slow,1.0,0.989
s03,visual,congruent,slow,fast,0.0,0.744
s03,visual,congruent,fast,slow,0.0,0.711
s03,visual,incongruent,fast,fast,1.0,0.631
s03,visual,incongruent,fast,fast,1.0,0.751
s03,visual,control,fast,fast,1.0,0.756
s03,visual,incongruent,fast,slow,0.0,0.568
s03,visual,control,fast,fast,1.0,0.959
s03,visual,congruent,fast,slow,0.0,0.629
s03,visual,incongruent,fast,fast,1.0,0.821
s03,visual,control,slow,slow,1.0,0.599
s03,visual,incongruent,slow,fast,0.0,0.889
s03,visual,control,slow,fast,0.0,0.808
s03,visual,control,fast,slow,0.0,0.616
s03,visual,control,slow,slow,1.0,1.063
s03,visual,incongruent,slow,slow,1.0,0.922
s03,visual,incongruent,slow,slow,1.0,1.1
s03,visual,congruent,slow,fast,0.0,0.954
s03,visual,incongruent,fast,fast,1.0,0.904
s03,visual,control,slow,slow,1.0,0.847
s03,visual,control,fast,fast,1.0,0.908
s03,visual,congruent,slow,fast,0.0,0.951
s03,visual,control,slow,fast,0.0,0.812
s03,visual,control,fast,fast,1.0,0.843
s03,visual,congruent,slow,fast,0.0,0.81
s03,visual,congruent,slow,fast,0.0,0.891
s03,visual,control,fast,fast,1.0,0.778
s03,visual,congruent,slow,fast,0.0,0.855
s03,visual,congruent,slow,slow,1.0,0.88
s03,visual,incongruent,slow,slow,1.0,0.672
s03,visual,control,slow,fast,0.0,0.827
s03,visual,congruent,fast,slow,0.0,0.708
s03,visual,control,fast,fast,1.0,0.769
s03,visual,congruent,fast,slow,0.0,0.667
s03,visual,congruent,fast,fast,1.0,0.915
s03,visual,congruent,slow,fast,0.0,0.915
s03,visual,congruent,slow,slow,1.0,0.831
s03,visual,incongruent,fast,fast,1.0,0.807
s03,visual,control,slow,slow,1.0,0.888
s03,visual,control,slow,slow,1.0,0.931
s03,visual,congruent,fast,fast,1.0,0.727
s03,visual,incongruent,slow,slow,1.0,0.882
s03,visual,control,slow,slow,1.0,0.739
s03,visual,congruent,slow,fast,0.0,0.835
s03,visual,congruent,slow,fast,0.0,0.782
s03,visual,control,slow,slow,1.0,0.803
s03,visual,control,slow,slow,1.0,0.777
s03,visual,incongruent,slow,slow,1.0,0.82
s03,visual,incongruent,fast,fast,1.0,0.754
s03,visual,control,fast,fast,1.0,0.898
s03,visual,congruent,fast,slow,0.0,0.98
s03,visual,congruent,slow,slow,1.0,0.767
s03,visual,congruent,fast,slow,0.0,1.054
s03,visual,congruent,fast,fast,1.0,0.898
s03,visual,congruent,fast,fast,1.0,0.686
s03,visual,congruent,fast,fast,1.0,0.949
s03,visual,incongruent,slow,slow,1.0,0.977
s03,visual,congruent,fast,fast,1.0,0.879
s03,visual,incongruent,fast,slow,0.0,0.892
s03,visual,congruent,fast,fast,1.0,0.887
s03,visual,incongruent,fast,slow,0.0,0.827
s03,visual,incongruent,slow,fast,0.0,0.91
s03,visual,incongruent,slow,slow,1.0,1.259
s03,visual,control,slow,fast,0.0,0.901
s03,visual,congruent,slow,slow,1.0,1.01
s03,visual,incongruent,slow,fast,0.0,0.794
s03,visual,congruent,slow,slow,1.0,0.798
s03,visual,incongruent,slow,fast,0.0,0.79
s03,visual,congruent,fast,fast,1.0,0.858
s03,visual,incongruent,slow,fast,0.0,1.126
s03,visual,incongruent,fast,slow,0.0,1.001
s03,visual,congruent,slow,slow,1.0,1.021
s03,visual,congruent,fast,fast,1.0,1.241
s03,visual,congruent,fast,slow,0.0,0.885
s03,visual,incongruent,fast,slow,0.0,1.458
s03,visual,incongruent,slow,fast,0.0,1.238
s03,visual,control,fast,fast,1.0,0.913
s03,visual,control,fast,slow,0.0,0.91
s03,visual,control,fast,fast,1.0,0.702
s03,visual,congruent,slow,slow,1.0,1.061
s03,visual,control,fast,fast,1.0,0.715
s03,visual,incongruent,fast,slow,0.0,1.029
s03,visual,congruent,fast,fast,1.0,0.956
s03,visual,incongruent,fast,fast,1.0,1.049
s03,visual,incongruent,slow,fast,0.0,0.798
s03,visual,incongruent,fast,slow,0.0,1.029
s03,visual,control,fast,fast,1.0,1.014
s03,visual,control,fast,fast,1.0,0.969
s03,visual,incongruent,slow,slow,1.0,0.913
s03,visual,incongruent,fast,slow,0.0,1.325
s03,visual,control,slow,slow,1.0,1.222
s03,visual,incongruent,slow,fast,0.0,1.177
s03,visual,control,slow,slow,1.0,1.229
s03,visual,control,fast,fast,1.0,1.041
s03,visual,incongruent,fast,slow,0.0,0.99
s03,visual,control,slow,fast,0.0,0.834
s03,visual,control,slow,slow,1.0,1.359
s03,visual,control,fast,fast,1.0,1.089
s03,visual,congruent,slow,fast,0.0,1.266
s03,visual,control,fast,slow,0.0,1.371
s03,visual,control,slow,slow,1.0,1.073
s03,visual,control,slow,slow,1.0,1.094
s03,visual,incongruent,slow,slow,1.0,1.033
s03,visual,incongruent,slow,slow,1.0,0.986
s03,visual,control,slow,fast,0.0,1.553
s03,visual,control,slow,slow,1.0,1.321
s03,visual,incongruent,fast,fast,1.0,1.226
s03,visual,congruent,slow,slow,1.0,0.842
s03,visual,congruent,fast,fast,1.0,1.113
s03,visual,incongruent,fast,slow,0.0,1.089
s03,visual,control,slow,fast,0.0,0.813
s03,visual,control,fast,fast,1.0,0.865
s03,visual,control,slow,slow,1.0,1.031
s03,visual,congruent,slow,fast,0.0,1.422
s03,visual,congruent,slow,slow,1.0,1.333
s03,visual,incongruent,slow,fast,0.0,1.009
s03,visual,incongruent,slow,slow,1.0,1.273
s03,visual,incongruent,fast,slow,0.0,1.057
s03,visual,control,slow,slow,1.0,1.556
s03,visual,congruent,slow,slow,1.0,1.189
s03,visual,congruent,fast,fast,1.0,1.045
s03,visual,incongruent,fast,fast,1.0,0.809
s03,visual,incongruent,fast,fast,1.0,1.021
s03,visual,congruent,fast,fast,1.0,0.741
s03,visual,control,fast,fast,1.0,0.908
s03,visual,incongruent,slow,fast,0.0,0.76
s03,visual,incongruent,slow,slow,1.0,1.005
s03,visual,control,fast,slow,0.0,0.873
s03,visual,congruent,fast,fast,1.0,0.648
s03,visual,congruent,slow,slow,1.0,0.713
s03,visual,control,fast,fast,1.0,0.651
s03,visual,control,slow,fast,0.0,0.889
s03,visual,control,fast,fast,1.0,0.972
s03,visual,control,fast,fast,1.0,0.765
s03,visual,incongruent,fast,slow,0.0,0.616
s03,visual,congruent,slow,slow,1.0,0.732
s03,visual,congruent,fast,fast,1.0,0.651
s03,visual,incongruent,slow,slow,1.0,1.152
s03,visual,congruent,fast,fast,1.0,0.848
s03,visual,incongruent,slow,fast,0.0,0.84
s03,visual,incongruent,fast,fast,1.0,0.949
s03,visual,control,slow,slow,1.0,1.132
s03,visual,control,slow,fast,0.0,0.87
s03,visual,congruent,fast,fast,1.0,1.02
s03,visual,congruent,fast,fast,1.0,1.225
s03,visual,control,fast,fast,1.0,0.877
s03,visual,incongruent,slow,slow,1.0,0.883
s03,visual,congruent,fast,slow,0.0,1.108
s03,visual,congruent,slow,slow,1.0,0.712
s03,visual,incongruent,fast,fast,1.0,1.184
s03,visual,control,fast,fast,1.0,0.76
s03,visual,control,fast,fast,1.0,0.752
s03,visual,congruent,fast,fast,1.0,0.877
s03,visual,control,slow,slow,1.0,0.935
s03,visual,congruent,fast,fast,1.0,0.952
s03,visual,incongruent,fast,fast,1.0,1.096
s03,visual,control,fast,slow,0.0,1.12
s03,visual,incongruent,fast,slow,0.0,1.151
s03,visual,incongruent,slow,fast,0.0,0.985
s03,visual,incongruent,fast,slow,0.0,0.909
s03,visual,incongruent,fast,fast,1.0,1.244
s03,visual,control,fast,slow,0.0,1.128
s03,visual,control,slow,fast,0.0,1.104
s03,visual,incongruent,slow,slow,1.0,1.116
s03,visual,control,fast,fast,1.0,0.915
s03,visual,incongruent,fast,slow,0.0,0.892
s03,visual,incongruent,slow,slow,1.0,0.831
s03,visual,incongruent,fast,fast,1.0,0.727
s03,visual,congruent,slow,slow,1.0,0.934
s03,visual,congruent,fast,fast,1.0,0.768
s03,visual,incongruent,fast,fast,1.0,1.264
s03,visual,control,fast,slow,0.0,0.924
s03,visual,control,slow,slow,1.0,1.064
s03,visual,incongruent,slow,fast,0.0,0.751
s03,visual,congruent,slow,fast,0.0,1.003
s03,visual,congruent,fast,fast,1.0,1.124
s03,visual,congruent,fast,fast,1.0,0.939
s03,visual,incongruent,fast,slow,0.0,1.043
s03,visual,incongruent,slow,fast,0.0,1.059
s03,visual,control,slow,fast,0.0,1.147
s03,visual,control,slow,slow,1.0,1.142
s03,visual,control,slow,slow,1.0,1.231
s03,visual,congruent,slow,fast,0.0,1.027
s03,visual,congruent,fast,fast,1.0,0.86
s03,visual,congruent,slow,slow,1.0,1.015
s03,visual,control,fast,fast,1.0,1.167
s03,visual,congruent,fast,fast,1.0,1.203
s03,visual,incongruent,slow,slow,1.0,0.959
s03,visual,control,fast,fast,1.0,1.048
s03,visual,congruent,fast,slow,0.0,1.031
s03,visual,congruent,slow,slow,1.0,0.963
s03,visual,incongruent,slow,fast,0.0,0.851
s03,visual,incongruent,fast,slow,0.0,1.007
s03,visual,control,slow,slow,1.0,1.243
s03,visual,control,fast,slow,0.0,1.138
s03,visual,control,fast,fast,1.0,0.854
s03,visual,congruent,fast,fast,1.0,0.755
s03,visual,congruent,fast,fast,1.0,0.871
s03,visual,control,fast,slow,0.0,0.963
s03,visual,incongruent,fast,fast,1.0,0.751
s03,visual,control,fast,fast,1.0,0.863
s03,visual,congruent,fast,fast,1.0,0.882
s03,visual,control,slow,slow,1.0,0.983
s03,visual,incongruent,fast,fast,1.0,1.007
s03,visual,congruent,fast,slow,0.0,0.878
s03,visual,control,fast,slow,0.0,0.806
s03,visual,incongruent,slow,fast,0.0,0.77
s03,visual,congruent,slow,slow,1.0,1.004
s03,visual,congruent,fast,fast,1.0,0.819
s03,visual,congruent,slow,slow,1.0,0.746
s03,visual,control,slow,fast,0.0,0.709
s03,visual,congruent,fast,fast,1.0,0.718
s03,visual,congruent,slow,fast,0.0,0.79
s03,visual,control,fast,fast,1.0,0.906
s03,visual,congruent,slow,fast,0.0,0.955
s03,visual,incongruent,fast,slow,0.0,0.838
s03,visual,control,fast,fast,1.0,0.791
s03,visual,incongruent,slow,fast,0.0,0.766
s03,visual,congruent,fast,fast,1.0,0.911
s03,visual,incongruent,fast,slow,0.0,0.923
s03,visual,control,slow,fast,0.0,0.746
s03,visual,congruent,slow,fast,0.0,0.95
s03,visual,incongruent,slow,slow,1.0,0.902
s03,visual,control,fast,fast,1.0,0.75
s03,visual,congruent,fast,fast,1.0,0.574
s03,visual,incongruent,fast,slow,0.0,0.743
s03,visual,incongruent,fast,fast,1.0,0.671
s03,visual,control,fast,fast,1.0,0.642
s03,visual,congruent,slow,fast,0.0,0.726
s03,visual,control,slow,slow,1.0,0.73
s03,visual,control,fast,slow,0.0,0.63
s03,visual,control,slow,fast,0.0,1.032
s03,visual,incongruent,fast,fast,1.0,0.709
s03,visual,incongruent,fast,fast,1.0,0.973
s03,visual,incongruent,slow,slow,1.0,0.852
s03,visual,incongruent,fast,fast,1.0,0.934
s03,visual,incongruent,fast,fast,1.0,0.726
s03,visual,incongruent,fast,slow,0.0,0.99
s03,visual,congruent,slow,slow,1.0,0.802
s03,visual,control,fast,fast,1.0,0.966
s03,visual,incongruent,fast,fast,1.0,0.922
s03,visual,congruent,fast,fast,1.0,0.741
s03,visual,incongruent,fast,fast,1.0,0.99
s03,visual,congruent,fast,slow,0.0,0.887
s03,visual,congruent,slow,fast,0.0,0.958
s03,visual,congruent,slow,slow,1.0,0.895
s03,visual,control,fast,fast,1.0,0.97
s03,visual,congruent,slow,fast,0.0,1.07
s03,visual,control,slow,slow,1.0,0.754
s03,visual,control,slow,slow,1.0,1.017
s03,visual,incongruent,fast,fast,1.0,0.838
s03,visual,incongruent,slow,slow,1.0,0.93
s03,visual,control,slow,slow,1.0,0.945
s03,visual,congruent,slow,slow,1.0,0.995
s03,visual,control,slow,slow,1.0,1.024
s03,visual,control,fast,slow,0.0,0.861
s03,visual,incongruent,slow,fast,0.0,1.042
s03,visual,control,slow,slow,1.0,0.942
s03,visual,congruent,fast,slow,0.0,1.094
s03,visual,incongruent,fast,fast,1.0,0.905
s03,visual,congruent,fast,slow,0.0,1.057
s03,visual,congruent,slow,fast,0.0,0.941
s03,visual,incongruent,slow,slow,1.0,0.952
s03,visual,control,fast,fast,1.0,0.725
s03,visual,incongruent,slow,slow,1.0,0.871
s03,visual,control,slow,fast,0.0,0.813
s03,visual,incongruent,slow,fast,0.0,0.827
s03,visual,congruent,fast,fast,1.0,0.901
s03,visual,control,slow,fast,0.0,0.791
s03,visual,incongruent,fast,fast,1.0,0.793
s03,visual,congruent,slow,fast,0.0,1.105
s03,visual,congruent,slow,slow,1.0,1.064
s03,visual,congruent,fast,fast,1.0,1.19
s03,visual,control,slow,slow,1.0,0.825
s03,visual,control,fast,fast,1.0,0.757
s03,visual,congruent,slow,fast,0.0,0.98
s03,visual,incongruent,fast,fast,1.0,0.741
s03,visual,congruent,fast,fast,1.0,0.839
s03,visual,incongruent,slow,slow,1.0,1.035
s03,visual,control,slow,slow,1.0,0.793
s03,visual,congruent,fast,fast,1.0,0.665
s03,visual,congruent,slow,fast,0.0,0.831
s03,visual,incongruent,fast,slow,0.0,0.926
s03,visual,congruent,slow,fast,0.0,0.71
s03,visual,control,slow,slow,1.0,0.965
s03,visual,incongruent,fast,slow,0.0,0.95
s03,visual,control,fast,fast,1.0,0.852
s03,visual,control,fast,slow,0.0,0.914
s03,visual,incongruent,slow,fast,0.0,1.038
s03,visual,congruent,fast,slow,0.0,0.977
s03,visual,incongruent,slow,fast,0.0,0.855
s03,visual,incongruent,fast,fast,1.0,1.281
s03,visual,congruent,slow,slow,1.0,1.079
s03,visual,congruent,slow,slow,1.0,0.981
s03,visual,control,slow,slow,1.0,1.077
s03,visual,control,fast,slow,0.0,1.033
s03,visual,incongruent,slow,fast,0.0,1.058
s03,visual,congruent,fast,slow,0.0,1.072
s03,visual,control,fast,fast,1.0,0.982
s03,visual,congruent,fast,slow,0.0,1.042
s03,visual,control,slow,slow,1.0,0.933
s03,visual,congruent,fast,fast,1.0,0.962
s03,visual,control,slow,fast,0.0,1.152
s03,visual,incongruent,slow,slow,1.0,0.865
s03,visual,control,fast,slow,0.0,1.234
s03,visual,incongruent,slow,slow,1.0,0.946
s03,visual,incongruent,fast,fast,1.0,0.81
s03,visual,congruent,slow,slow,1.0,0.942
s03,visual,incongruent,slow,fast,0.0,0.954
s03,visual,incongruent,slow,slow,1.0,0.861
s03,visual,congruent,slow,slow,1.0,0.91
s03,visual,control,slow,fast,0.0,0.869
s03,visual,incongruent,fast,fast,1.0,0.745
s03,visual,incongruent,slow,fast,0.0,1.014
s03,visual,control,fast,fast,1.0,0.908
s03,visual,congruent,slow,slow,1.0,1.19
s03,visual,control,slow,slow,1.0,1.139
s03,visual,congruent,slow,slow,1.0,1.081
s03,visual,incongruent,fast,fast,1.0,0.68
s03,visual,control,slow,slow,1.0,0.997
s03,visual,congruent,slow,slow,1.0,0.736
s03,visual,control,fast,fast,1.0,1.592
s03,visual,congruent,slow,slow,1.0,1.148
s03,visual,control,slow,fast,0.0,1.237
s03,visual,incongruent,fast,fast,1.0,0.845
s03,visual,incongruent,slow,fast,0.0,0.745
s03,visual,control,fast,fast,1.0,0.74
s03,visual,incongruent,slow,fast,0.0,0.821
s03,visual,control,fast,fast,1.0,0.841
s03,visual,incongruent,fast,fast,1.0,0.788
s03,visual,incongruent,slow,slow,1.0,0.897
s03,visual,incongruent,slow,fast,0.0,0.85
s03,visual,congruent,slow,fast,0.0,0.809
s03,visual,control,slow,fast,0.0,0.888
s03,visual,congruent,fast,slow,0.0,1.024
s03,visual,control,fast,fast,1.0,0.955
s03,visual,control,fast,slow,0.0,0.96
s03,visual,congruent,fast,fast,1.0,1.117
s03,visual,congruent,fast,fast,1.0,0.992
s03,visual,incongruent,fast,slow,0.0,1.045
s03,visual,incongruent,slow,fast,0.0,0.94
s03,visual,incongruent,slow,fast,0.0,1.42
s03,visual,congruent,slow,fast,0.0,1.037
s03,visual,congruent,slow,slow,1.0,0.756
s03,visual,congruent,fast,fast,1.0,0.764
s03,visual,incongruent,fast,slow,0.0,1.128
s03,visual,control,fast,fast,1.0,0.961
s03,visual,control,fast,fast,1.0,1.025
s03,visual,control,slow,fast,0.0,1.012
s03,visual,congruent,fast,fast,1.0,1.065
s03,visual,congruent,slow,slow,1.0,0.965
s03,visual,incongruent,slow,fast,0.0,0.76
s03,visual,incongruent,slow,slow,1.0,1.062
s03,visual,control,slow,fast,0.0,0.908
s03,visual,incongruent,slow,slow,1.0,1.108
s03,visual,control,slow,slow,1.0,0.926
s03,visual,congruent,slow,fast,0.0,0.912
s03,visual,incongruent,slow,fast,0.0,0.908
s03,visual,congruent,fast,fast,1.0,1.197
s03,visual,control,slow,fast,0.0,1.391
s03,visual,incongruent,fast,slow,0.0,1.115
s03,visual,incongruent,fast,fast,1.0,0.804
s03,visual,control,slow,fast,0.0,1.237
s03,visual,incongruent,slow,fast,0.0,1.032
s03,visual,congruent,slow,slow,1.0,0.916
s03,visual,incongruent,fast,slow,0.0,1.101
s03,visual,incongruent,fast,fast,1.0,0.883
s03,visual,control,slow,slow,1.0,0.819
s03,visual,congruent,slow,fast,0.0,1.019
s03,visual,incongruent,slow,slow,1.0,0.88
s03,visual,control,slow,slow,1.0,0.955
s03,visual,congruent,slow,fast,0.0,1.054
s03,visual,control,fast,fast,1.0,1.088
s03,visual,congruent,slow,slow,1.0,0.864
s03,visual,control,fast,fast,1.0,0.92
s03,visual,incongruent,slow,slow,1.0,0.894
s03,visual,incongruent,fast,slow,0.0,0.931
s03,visual,congruent,slow,fast,0.0,0.87
s03,visual,congruent,fast,slow,0.0,0.654
s03,visual,incongruent,slow,fast,0.0,0.756
s03,visual,control,slow,fast,0.0,0.791
s03,visual,congruent,slow,slow,1.0,0.875
s03,visual,congruent,fast,fast,1.0,0.724
s03,visual,incongruent,fast,fast,1.0,0.979
s03,visual,incongruent,fast,slow,0.0,0.807
s03,visual,incongruent,slow,fast,0.0,0.908
s03,visual,congruent,slow,slow,1.0,0.861
s03,visual,congruent,slow,fast,0.0,0.965
s03,visual,incongruent,fast,slow,0.0,0.759
s03,visual,incongruent,fast,fast,1.0,0.968
s03,visual,control,fast,fast,1.0,0.951
s03,visual,control,fast,fast,1.0,0.884
s03,visual,incongruent,slow,slow,1.0,0.911
s03,visual,control,slow,slow,1.0,0.948
s03,visual,control,slow,fast,0.0,1.003
s03,visual,congruent,slow,fast,0.0,0.859
s03,visual,control,fast,slow,0.0,0.747
s03,visual,congruent,slow,fast,0.0,0.875
s03,visual,incongruent,fast,slow,0.0,1.699
s03,visual,control,slow,fast,0.0,0.772
s03,visual,control,fast,slow,0.0,1.044
s03,visual,control,slow,slow,1.0,1.204
s03,visual,congruent,fast,slow,0.0,0.856
s03,visual,congruent,slow,slow,1.0,1.147
s03,visual,incongruent,slow,fast,0.0,1.02
s03,visual,control,slow,slow,1.0,1.202
