subj_idx,task,condition,stimulus,answered,correct,rt,response
S10,visual,control,fast,fast,1,0.993,1
S10,visual,control,slow,slow,1,0.833,0
S10,visual,incongruent,fast,fast,1,1.146,1
S10,visual,incongruent,fast,slow,0,1.037,0
S10,visual,congruent,slow,slow,1,0.889,0
S10,visual,control,fast,fast,1,0.761,1
S10,visual,control,fast,fast,1,0.91,1
S10,visual,congruent,fast,slow,0,0.945,0
S10,visual,control,fast,fast,1,0.946,1
S10,visual,incongruent,slow,slow,1,0.97,0
S10,visual,congruent,slow,fast,0,1.057,1
S10,visual,congruent,slow,fast,0,1.14,1
S10,visual,congruent,fast,fast,1,1.246,1
S10,visual,incongruent,fast,fast,1,0.97,1
S10,visual,incongruent,fast,slow,0,0.917,0
S10,visual,control,fast,fast,1,0.817,1
S10,visual,incongruent,fast,fast,1,1.026,1
S10,visual,control,fast,fast,1,0.872,1
S10,visual,congruent,fast,slow,0,1.393,0
S10,visual,incongruent,fast,slow,0,0.861,0
S10,visual,control,slow,fast,0,1.04,1
S10,visual,incongruent,slow,fast,0,1.088,1
S10,visual,control,slow,fast,0,0.886,1
S10,visual,control,fast,fast,1,0.993,1
S10,visual,control,slow,fast,0,1.077,1
S10,visual,incongruent,slow,slow,1,1.332,0
S10,visual,incongruent,slow,slow,1,0.977,0
S10,visual,congruent,slow,slow,1,1.281,0
S10,visual,incongruent,fast,slow,0,0.938,0
S10,visual,control,slow,fast,0,0.953,1
S10,visual,control,fast,fast,1,0.834,1
S10,visual,congruent,slow,slow,1,0.861,0
S10,visual,control,slow,fast,0,1.144,1
S10,visual,control,fast,slow,0,1.054,0
S10,visual,congruent,slow,slow,1,0.876,0
S10,visual,congruent,slow,slow,1,1.109,0
S10,visual,control,fast,fast,1,0.94,1
S10,visual,congruent,slow,slow,1,0.769,0
S10,visual,congruent,slow,slow,1,1.068,0
S10,visual,incongruent,slow,slow,1,0.962,0
S10,visual,control,slow,fast,0,1.366,1
S10,visual,congruent,fast,slow,0,0.957,0
S10,visual,control,fast,fast,1,0.768,1
S10,visual,congruent,fast,slow,0,0.854,0
S10,visual,congruent,fast,fast,1,0.929,1
S10,visual,congruent,slow,slow,1,0.828,0
S10,visual,congruent,slow,slow,1,0.885,0
S10,visual,incongruent,fast,fast,1,0.825,1
S10,visual,control,slow,fast,0,1.067,1
S10,visual,control,slow,slow,1,0.805,0
S10,visual,congruent,fast,fast,1,1.321,1
S10,visual,incongruent,slow,fast,0,0.933,1
S10,visual,control,slow,fast,0,1.164,1
S10,visual,congruent,slow,slow,1,1.385,0
S10,visual,congruent,slow,slow,1,0.82,0
S10,visual,control,slow,slow,1,1.329,0
S10,visual,control,slow,slow,1,0.947,0
S10,visual,incongruent,slow,slow,1,1.028,0
S10,visual,incongruent,fast,slow,0,0.929,0
S10,visual,control,fast,fast,1,0.817,1
S10,visual,congruent,fast,fast,1,1.317,1
S10,visual,congruent,slow,slow,1,1.233,0
S10,visual,congruent,fast,fast,1,1.044,1
S10,visual,congruent,fast,fast,1,1.128,1
S10,visual,congruent,fast,fast,1,1.247,1
S10,visual,congruent,fast,fast,1,1.22,1
S10,visual,incongruent,slow,fast,0,1.472,1
S10,visual,congruent,fast,fast,1,1.104,1
S10,visual,incongruent,fast,slow,0,1.169,0
S10,visual,congruent,fast,fast,1,1.021,1
S10,visual,incongruent,fast,fast,1,1.377,1
S10,visual,incongruent,slow,fast,0,1.308,1
S10,visual,incongruent,slow,fast,0,1.159,1
S10,visual,control,slow,slow,1,1.444,0
S10,visual,congruent,slow,slow,1,1.152,0
S10,visual,congruent,slow,slow,1,1.009,0
S10,visual,incongruent,slow,fast,0,1.521,1
S10,visual,congruent,slow,slow,1,0.729,0
S10,visual,incongruent,slow,fast,0,1.484,1
S10,visual,congruent,slow,slow,1,0.737,0
S10,visual,congruent,fast,slow,0,1.044,0
S10,visual,incongruent,slow,fast,0,0.631,1
S10,visual,incongruent,fast,fast,1,1.093,1
S10,visual,congruent,slow,fast,0,1.395,1
S10,visual,congruent,fast,fast,1,1.508,1
S10,visual,congruent,fast,fast,1,1.266,1
S10,visual,incongruent,fast,fast,1,1.901,1
S10,visual,incongruent,slow,fast,0,1.581,1
S10,visual,control,fast,fast,1,0.824,1
S10,visual,control,fast,fast,1,1.296,1
S10,visual,control,fast,fast,1,1.167,1
S10,visual,congruent,slow,slow,1,1.18,0
S10,visual,control,fast,fast,1,0.84,1
S10,visual,incongruent,fast,fast,1,1.231,1
S10,visual,congruent,fast,fast,1,1.145,1
S10,visual,incongruent,fast,fast,1,1.064,1
S10,visual,incongruent,slow,fast,0,1.165,1
S10,visual,incongruent,fast,fast,1,1.416,1
S10,visual,control,fast,fast,1,1.26,1
S10,visual,control,fast,fast,1,1.075,1
S10,visual,incongruent,slow,slow,1,1.043,0
S10,visual,incongruent,fast,fast,1,1.019,1
S10,visual,control,slow,slow,1,1.12,0
S10,visual,incongruent,slow,fast,0,0.924,1
S10,visual,control,slow,fast,0,0.903,1
S10,visual,control,fast,fast,1,1.128,1
S10,visual,incongruent,fast,slow,0,0.73,0
S10,visual,control,slow,fast,0,0.939,1
S10,visual,control,slow,fast,0,1.152,1
S10,visual,control,fast,slow,0,1.241,0
S10,visual,congruent,slow,slow,1,1.044,0
S10,visual,control,fast,fast,1,1.333,1
S10,visual,control,slow,fast,0,1.356,1
S10,visual,control,slow,fast,0,1.133,1
S10,visual,incongruent,slow,slow,1,1.059,0
S10,visual,incongruent,slow,slow,1,0.892,0
S10,visual,control,slow,fast,0,0.76,1
S10,visual,control,slow,slow,1,1.688,0
S10,visual,incongruent,fast,fast,1,1.163,1
S10,visual,congruent,slow,slow,1,1.348,0
S10,visual,congruent,fast,fast,1,1.024,1
S10,visual,incongruent,fast,fast,1,1.407,1
S10,visual,control,slow,fast,0,1.311,1
S10,visual,control,fast,slow,0,1.02,0
S10,visual,control,slow,fast,0,1.421,1
S10,visual,congruent,slow,slow,1,1.3,0
S10,visual,congruent,slow,slow,1,1.412,0
S10,visual,incongruent,slow,fast,0,1.135,1
S10,visual,incongruent,slow,slow,1,1.06,0
S10,visual,incongruent,fast,slow,0,0.903,0
S10,visual,control,slow,slow,1,1.556,0
S10,visual,congruent,slow,slow,1,0.872,0
S10,visual,congruent,fast,fast,1,0.888,1
S10,visual,incongruent,fast,fast,1,1.162,1
S10,visual,incongruent,fast,fast,1,1.354,1
S10,visual,congruent,fast,fast,1,1.033,1
S10,visual,control,fast,fast,1,1.067,1
S10,visual,incongruent,slow,slow,1,1.361,0
S10,visual,incongruent,slow,slow,1,0.966,0
S10,visual,control,fast,fast,1,0.766,1
S10,visual,congruent,fast,slow,0,0.854,0
S10,visual,congruent,slow,slow,1,1.19,0
S10,visual,control,fast,fast,1,0.993,1
S10,visual,control,slow,slow,1,0.9,0
S10,visual,control,fast,fast,1,0.957,1
S10,visual,control,fast,fast,1,1.271,1
S10,visual,incongruent,fast,fast,1,1.178,1
S10,visual,congruent,slow,slow,1,1.005,0
S10,visual,congruent,fast,slow,0,0.849,0
S10,visual,incongruent,slow,slow,1,1.425,0
S10,visual,congruent,fast,fast,1,0.893,1
S10,visual,incongruent,slow,fast,0,0.937,1
S10,visual,incongruent,fast,slow,0,0.813,0
S10,visual,control,slow,slow,1,1.235,0
S10,visual,control,slow,fast,0,0.81,1
S10,visual,congruent,fast,fast,1,0.818,1
S10,visual,congruent,fast,fast,1,1.029,1
S10,visual,control,fast,slow,0,1.554,0
S10,visual,incongruent,slow,slow,1,0.825,0
S10,visual,congruent,fast,fast,1,1.151,1
S10,visual,congruent,slow,slow,1,1.445,0
S10,visual,incongruent,fast,slow,0,1.289,0
S10,visual,control,fast,fast,1,0.822,1
S10,visual,control,fast,fast,1,1.11,1
S10,visual,congruent,fast,slow,0,1.346,0
S10,visual,control,slow,slow,1,1.718,0
S10,visual,congruent,fast,fast,1,1.073,1
S10,visual,incongruent,fast,fast,1,1.43,1
S10,visual,control,fast,fast,1,1.431,1
S10,visual,incongruent,fast,fast,1,1.205,1
S10,visual,incongruent,slow,slow,1,0.961,0
S10,visual,incongruent,fast,fast,1,1.07,1
S10,visual,incongruent,fast,fast,1,1.274,1
S10,visual,control,fast,fast,1,1.223,1
S10,visual,control,slow,slow,1,1.406,0
S10,visual,incongruent,slow,slow,1,1.15,0
S10,visual,control,fast,fast,1,1.821,1
S10,visual,incongruent,fast,slow,0,0.955,0
S10,visual,incongruent,slow,slow,1,0.849,0
S10,visual,incongruent,fast,slow,0,0.945,0
S10,visual,congruent,slow,slow,1,1.533,0
S10,visual,congruent,fast,fast,1,1.022,1
S10,visual,incongruent,fast,fast,1,2.042,1
S10,visual,control,fast,fast,1,1.059,1
S10,visual,control,slow,slow,1,1.495,0
S10,visual,incongruent,slow,fast,0,1.349,1
S10,visual,congruent,slow,slow,1,1.645,0
S10,visual,congruent,fast,fast,1,1.173,1
S10,visual,congruent,fast,fast,1,1.049,1
S10,visual,incongruent,fast,fast,1,1.05,1
S10,visual,incongruent,slow,slow,1,1.266,0
S10,visual,control,slow,fast,0,1.539,1
S10,visual,control,slow,slow,1,1.317,0
S10,visual,control,slow,fast,0,1.057,1
S10,visual,congruent,slow,slow,1,0.965,0
S10,visual,congruent,fast,fast,1,1.356,1
S10,visual,congruent,slow,fast,0,1.212,1
S10,visual,control,fast,slow,0,0.941,0
S10,visual,congruent,fast,fast,1,1.705,1
S10,visual,incongruent,slow,slow,1,0.997,0
S10,visual,control,fast,fast,1,0.825,1
S10,visual,congruent,fast,slow,0,1.137,0
S10,visual,congruent,slow,fast,0,1.341,1
S10,visual,incongruent,slow,slow,1,1.609,0
S10,visual,incongruent,fast,fast,1,1.024,1
S10,visual,control,slow,slow,1,1.354,0
S10,visual,congruent,fast,slow,0,1.601,0
S10,visual,congruent,fast,fast,1,1.273,1
S10,visual,control,fast,fast,1,0.865,1
S10,visual,incongruent,fast,fast,1,1.297,1
S10,visual,control,fast,fast,1,0.792,1
S10,visual,congruent,fast,slow,0,0.965,0
S10,visual,control,slow,fast,0,0.745,1
S10,visual,incongruent,fast,fast,1,0.953,1
S10,visual,congruent,fast,fast,1,0.787,1
S10,visual,control,fast,fast,1,0.813,1
S10,visual,incongruent,slow,slow,1,1.085,0
S10,visual,congruent,slow,slow,1,0.613,0
S10,visual,congruent,fast,fast,1,0.741,1
S10,visual,congruent,slow,fast,0,0.661,1
S10,visual,control,slow,fast,0,0.808,1
S10,visual,congruent,fast,fast,1,1.013,1
S10,visual,congruent,slow,slow,1,0.685,0
S10,visual,control,fast,fast,1,0.86,1
S10,visual,congruent,slow,slow,1,0.777,0
S10,visual,incongruent,fast,fast,1,0.748,1
S10,visual,control,fast,fast,1,0.709,1
S10,visual,incongruent,slow,slow,1,0.645,0
S10,visual,congruent,fast,fast,1,0.86,1
S10,visual,incongruent,fast,fast,1,1.188,1
S10,visual,control,slow,slow,1,0.661,0
S10,visual,congruent,slow,fast,0,0.892,1
S10,visual,incongruent,slow,fast,0,1.129,1
S10,visual,control,fast,fast,1,0.809,1
S10,visual,congruent,fast,fast,1,1.213,1
S10,visual,incongruent,fast,fast,1,0.791,1
S10,visual,incongruent,fast,slow,0,0.744,0
S10,visual,control,fast,fast,1,0.672,1
S10,visual,congruent,slow,slow,1,0.911,0
S10,visual,control,slow,fast,0,0.705,1
S10,visual,control,fast,fast,1,0.753,1
S10,visual,control,slow,fast,0,0.905,1
S10,visual,incongruent,fast,fast,1,0.972,1
S10,visual,incongruent,fast,slow,0,0.908,0
S10,visual,incongruent,slow,fast,0,0.796,1
S10,visual,incongruent,fast,slow,0,0.932,0
S10,visual,incongruent,fast,fast,1,1.325,1
S10,visual,incongruent,fast,fast,1,1.069,1
S10,visual,congruent,slow,slow,1,0.791,0
S10,visual,control,fast,fast,1,0.825,1
S10,visual,incongruent,fast,slow,0,1.028,0
S10,visual,congruent,fast,slow,0,0.825,0
S10,visual,incongruent,fast,fast,1,0.98,1
S10,visual,congruent,fast,fast,1,0.729,1
S10,visual,congruent,slow,fast,0,0.688,1
S10,visual,congruent,slow,slow,1,0.981,0
S10,visual,control,fast,fast,1,0.793,1
S10,visual,congruent,slow,slow,1,0.925,0
S10,visual,control,slow,fast,0,0.684,1
S10,visual,control,slow,fast,0,0.76,1
S10,visual,incongruent,fast,slow,0,0.728,0
S10,visual,incongruent,slow,slow,1,0.946,0
S10,visual,control,slow,fast,0,1.14,1
S10,visual,congruent,slow,slow,1,0.976,0
S10,visual,control,slow,slow,1,0.785,0
S10,visual,control,fast,fast,1,1.0,1
S10,visual,incongruent,slow,slow,1,0.872,0
S10,visual,control,slow,slow,1,0.908,0
S10,visual,congruent,fast,fast,1,1.064,1
S10,visual,incongruent,fast,slow,0,0.74,0
S10,visual,congruent,fast,fast,1,0.992,1
S10,visual,congruent,slow,slow,1,1.191,0
S10,visual,incongruent,slow,fast,0,1.025,1
S10,visual,control,fast,fast,1,0.863,1
S10,visual,incongruent,slow,slow,1,0.74,0
S10,visual,control,slow,slow,1,1.74,0
S10,visual,incongruent,slow,slow,1,1.072,0
S10,visual,congruent,fast,slow,0,1.28,0
S10,visual,control,slow,fast,0,0.901,1
S10,visual,incongruent,fast,slow,0,0.964,0
S10,visual,congruent,slow,fast,0,1.032,1
S10,visual,congruent,slow,slow,1,0.996,0
S10,visual,congruent,fast,fast,1,1.155,1
S10,visual,control,slow,fast,0,0.767,1
S10,visual,control,fast,fast,1,0.931,1
S10,visual,congruent,slow,slow,1,1.016,0
S10,visual,incongruent,fast,slow,0,1.006,0
S10,visual,congruent,fast,fast,1,0.975,1
S10,visual,incongruent,slow,fast,0,0.794,1
S10,visual,control,slow,fast,0,0.919,1
S10,visual,congruent,fast,slow,0,0.928,0
S10,visual,congruent,slow,slow,1,0.993,0
S10,visual,incongruent,fast,fast,1,0.98,1
S10,visual,congruent,slow,slow,1,0.771,0
S10,visual,control,slow,fast,0,1.163,1
S10,visual,incongruent,fast,fast,1,1.243,1
S10,visual,control,fast,fast,1,0.874,1
S10,visual,control,fast,fast,1,1.739,1
S10,visual,incongruent,slow,slow,1,0.741,0
S10,visual,congruent,fast,fast,1,0.999,1
S10,visual,incongruent,slow,slow,1,1.003,0
S10,visual,incongruent,fast,slow,0,0.946,0
S10,visual,congruent,slow,slow,1,0.819,0
S10,visual,congruent,slow,slow,1,0.839,0
S10,visual,control,slow,fast,0,1.327,1
S10,visual,control,fast,slow,0,0.806,0
S10,visual,incongruent,slow,slow,1,1.179,0
S10,visual,congruent,fast,slow,0,0.682,0
S10,visual,control,fast,fast,1,0.91,1
S10,visual,congruent,fast,slow,0,0.999,0
S10,visual,control,slow,fast,0,1.006,1
S10,visual,congruent,fast,fast,1,1.13,1
S10,visual,control,slow,slow,1,0.819,0
S10,visual,incongruent,slow,slow,1,0.891,0
S10,visual,control,fast,fast,1,0.887,1
S10,visual,incongruent,slow,slow,1,0.723,0
S10,visual,incongruent,fast,slow,0,0.726,0
S10,visual,congruent,slow,slow,1,0.903,0
S10,visual,incongruent,slow,slow,1,0.929,0
S10,visual,incongruent,slow,slow,1,0.977,0
S10,visual,congruent,slow,fast,0,1.401,1
S10,visual,control,slow,fast,0,1.039,1
S10,visual,incongruent,fast,fast,1,1.235,1
S10,visual,incongruent,slow,slow,1,1.002,0
S10,visual,control,fast,fast,1,0.767,1
S10,visual,congruent,slow,slow,1,0.982,0
S10,visual,control,slow,fast,0,1.169,1
S10,visual,congruent,slow,fast,0,1.305,1
S10,visual,incongruent,fast,fast,1,0.944,1
S10,visual,control,slow,fast,0,0.859,1
S10,visual,congruent,slow,slow,1,0.866,0
S10,visual,control,fast,fast,1,1.162,1
S10,visual,congruent,slow,slow,1,1.29,0
S10,visual,control,slow,fast,0,1.031,1
S10,visual,incongruent,fast,slow,0,1.118,0
S10,visual,incongruent,slow,slow,1,0.858,0
S10,visual,control,fast,fast,1,1.038,1
S10,visual,incongruent,slow,fast,0,1.562,1
S10,visual,control,fast,fast,1,1.007,1
S10,visual,incongruent,fast,slow,0,0.87,0
S10,visual,incongruent,slow,slow,1,1.473,0
S10,visual,incongruent,slow,slow,1,0.958,0
S10,visual,congruent,slow,slow,1,0.806,0
S10,visual,control,slow,fast,0,0.922,1
S10,visual,congruent,fast,slow,0,0.79,0
S10,visual,control,fast,fast,1,0.926,1
S10,visual,control,fast,fast,1,0.873,1
S10,visual,congruent,fast,fast,1,1.355,1
S10,visual,congruent,fast,slow,0,0.782,0
S10,visual,incongruent,fast,fast,1,0.731,1
S10,visual,incongruent,slow,fast,0,0.751,1
S10,visual,incongruent,slow,slow,1,1.425,0
S10,visual,congruent,slow,fast,0,0.973,1
S10,visual,congruent,slow,slow,1,0.672,0
S10,visual,congruent,fast,fast,1,0.918,1
S10,visual,incongruent,fast,fast,1,0.822,1
S10,visual,control,fast,fast,1,0.922,1
S10,visual,control,fast,fast,1,0.964,1
S10,visual,control,slow,fast,0,0.97,1
S10,visual,congruent,fast,slow,0,0.701,0
S10,visual,congruent,slow,slow,1,0.921,0
S10,visual,incongruent,slow,slow,1,0.842,0
S10,visual,incongruent,slow,slow,1,0.881,0
S10,visual,control,slow,fast,0,0.865,1
S10,visual,incongruent,slow,slow,1,0.859,0
S10,visual,control,slow,fast,0,0.973,1
S10,visual,congruent,slow,slow,1,1.038,0
S10,visual,incongruent,slow,slow,1,0.818,0
S10,visual,congruent,fast,slow,0,0.761,0
S10,visual,control,slow,fast,0,0.803,1
S10,visual,incongruent,fast,fast,1,1.23,1
S10,visual,incongruent,fast,fast,1,0.981,1
S10,visual,control,slow,fast,0,0.934,1
S10,visual,incongruent,slow,fast,0,0.942,1
S10,visual,congruent,slow,slow,1,1.03,0
S10,visual,incongruent,fast,fast,1,0.945,1
S10,visual,incongruent,fast,fast,1,1.029,1
S10,visual,control,slow,fast,0,1.021,1
S10,visual,congruent,slow,fast,0,1.33,1
S10,visual,incongruent,slow,slow,1,0.858,0
S10,visual,control,slow,fast,0,1.006,1
S10,visual,congruent,slow,slow,1,1.082,0
S10,visual,control,fast,fast,1,0.992,1
S10,visual,congruent,slow,slow,1,1.134,0
S10,visual,control,fast,fast,1,1.185,1
S10,visual,incongruent,slow,fast,0,1.806,1
S10,visual,incongruent,fast,slow,0,0.789,0
S10,visual,congruent,slow,slow,1,0.912,0
S10,visual,congruent,fast,fast,1,0.937,1
S10,visual,incongruent,slow,slow,1,0.896,0
S10,visual,control,slow,fast,0,0.769,1
S10,visual,congruent,slow,fast,0,1.041,1
S10,visual,congruent,fast,fast,1,0.851,1
S10,visual,incongruent,fast,fast,1,1.15,1
S10,visual,incongruent,fast,fast,1,1.074,1
S10,visual,incongruent,slow,fast,0,1.285,1
S10,visual,congruent,slow,fast,0,0.849,1
S10,visual,congruent,slow,fast,0,0.861,1
S10,visual,incongruent,fast,slow,0,0.636,0
S10,visual,incongruent,fast,fast,1,0.861,1
S10,visual,control,fast,fast,1,0.994,1
S10,visual,control,fast,fast,1,1.082,1
S10,visual,incongruent,slow,slow,1,0.802,0
S10,visual,control,slow,fast,0,1.313,1
S10,visual,control,slow,slow,1,1.482,0
S10,visual,congruent,slow,slow,1,1.009,0
S10,visual,control,fast,fast,1,0.97,1
S10,visual,congruent,slow,slow,1,0.756,0
S10,visual,incongruent,fast,fast,1,0.914,1
S10,visual,control,slow,fast,0,1.069,1
S10,visual,control,fast,fast,1,0.877,1
S10,visual,control,slow,fast,0,1.197,1
S10,visual,congruent,fast,fast,1,0.964,1
S10,visual,congruent,slow,slow,1,1.029,0
S10,visual,incongruent,slow,fast,0,1.634,1
S10,visual,control,slow,fast,0,1.313,1
S10,visual,congruent,slow,slow,1,0.805,0
S10,visual,congruent,fast,fast,1,1.001,1
S10,visual,congruent,slow,slow,1,1.862,0
S10,visual,control,fast,fast,1,0.861,1
S10,visual,control,slow,fast,0,1.169,1
S10,visual,congruent,fast,slow,0,0.798,0
S10,visual,congruent,slow,fast,0,1.136,1
S10,visual,control,fast,fast,1,0.882,1
S10,visual,control,slow,slow,1,1.644,0
S10,visual,incongruent,slow,slow,1,1.377,0
S10,visual,control,slow,fast,0,1.461,1
S10,visual,incongruent,fast,slow,0,0.957,0
S10,visual,control,fast,fast,1,0.917,1
S10,visual,incongruent,fast,slow,0,1.39,0
S10,visual,congruent,slow,slow,1,0.804,0
S10,visual,congruent,fast,fast,1,0.965,1
S10,visual,control,fast,fast,1,1.129,1
S10,visual,control,fast,slow,0,0.964,0
S10,visual,control,fast,fast,1,0.907,1
S10,visual,incongruent,slow,slow,1,1.527,0
S10,visual,congruent,slow,slow,1,1.115,0
S10,visual,control,fast,fast,1,1.112,1
S10,visual,control,fast,fast,1,1.003,1
S10,visual,incongruent,slow,slow,1,0.907,0
S10,visual,incongruent,slow,slow,1,0.956,0
S10,visual,control,slow,fast,0,1.357,1
S10,visual,congruent,slow,slow,1,1.135,0
S10,visual,incongruent,slow,fast,0,1.125,1
S10,visual,incongruent,fast,slow,0,0.855,0
S10,visual,incongruent,fast,slow,0,0.919,0
S10,visual,incongruent,fast,slow,0,1.463,0
S10,visual,control,fast,fast,1,0.934,1
S10,visual,control,slow,fast,0,1.211,1
S10,visual,congruent,fast,slow,0,0.77,0
S10,visual,congruent,fast,slow,0,1.012,0
S10,visual,control,slow,fast,0,1.191,1
S10,visual,incongruent,fast,slow,0,0.971,0
S10,visual,incongruent,slow,slow,1,0.951,0
S10,visual,incongruent,fast,slow,0,1.247,0
S10,visual,congruent,fast,fast,1,0.759,1
S10,visual,congruent,slow,fast,0,0.949,1
S10,visual,incongruent,fast,fast,1,0.83,1
S10,visual,congruent,fast,fast,1,0.811,1
S10,visual,incongruent,fast,fast,1,0.691,1
S10,visual,congruent,fast,slow,0,0.775,0
S10,visual,incongruent,slow,slow,1,1.348,0
S10,visual,control,slow,fast,0,0.795,1
S10,visual,incongruent,fast,fast,1,1.403,1
S10,visual,incongruent,fast,fast,1,0.831,1
S10,visual,control,fast,fast,1,1.302,1
S10,visual,incongruent,slow,fast,0,1.252,1
S10,visual,control,slow,fast,0,1.607,1
S10,visual,control,fast,slow,0,1.035,0
S10,visual,control,fast,fast,1,1.019,1
S10,visual,control,fast,fast,1,0.97,1
S10,visual,congruent,slow,slow,1,1.022,0
S10,visual,control,fast,fast,1,0.918,1
S10,visual,congruent,fast,slow,0,0.75,0
S10,visual,incongruent,fast,fast,1,1.295,1
S10,visual,congruent,slow,slow,1,1.303,0
S10,visual,incongruent,slow,fast,0,0.967,1
S10,visual,control,fast,fast,1,0.923,1
S10,visual,congruent,fast,fast,1,1.329,1
S10,visual,control,slow,fast,0,0.824,1
S10,visual,incongruent,slow,slow,1,0.831,0
S10,visual,control,slow,fast,0,1.091,1
S10,visual,congruent,fast,fast,1,0.963,1
S10,visual,congruent,slow,slow,1,1.178,0
S10,visual,congruent,slow,fast,0,1.074,1
S10,visual,congruent,slow,slow,1,0.767,0
S10,visual,control,slow,fast,0,1.295,1
S10,visual,incongruent,slow,slow,1,0.81,0
S10,visual,congruent,slow,slow,1,0.818,0
S10,visual,incongruent,fast,fast,1,0.998,1
S10,visual,incongruent,fast,slow,0,0.954,0
S10,visual,congruent,fast,fast,1,0.827,1
S10,visual,incongruent,fast,fast,1,0.735,1
S10,visual,control,slow,fast,0,1.003,1
S10,visual,congruent,slow,fast,0,1.291,1
S10,visual,control,slow,fast,0,0.831,1
S10,visual,control,slow,fast,0,1.062,1
S10,visual,control,slow,slow,1,0.834,0
S10,visual,control,slow,fast,0,1.008,1
S10,visual,incongruent,slow,slow,1,1.115,0
S10,visual,incongruent,slow,fast,0,0.918,1
S10,visual,control,slow,slow,1,0.758,0
S10,visual,control,fast,fast,1,0.811,1
S10,visual,incongruent,slow,slow,1,0.699,0
S10,visual,congruent,fast,fast,1,1.004,1
S10,visual,incongruent,slow,fast,0,1.046,1
S10,visual,control,slow,slow,1,0.772,0
S10,visual,incongruent,slow,slow,1,0.798,0
S10,visual,congruent,slow,slow,1,0.76,0
S10,visual,incongruent,slow,fast,0,0.714,1
S10,visual,incongruent,fast,slow,0,1.183,0
